ASSAY_ID	ASSAY	PROJECT	PLATE	WELL	WELL_TYPE	RAW_VALUE_A	BSUB_VALUE_A	Z_SCORE_A	RAW_VALUE_B	BSUB_VALUE_B	Z_SCORE_B	RAW_VALUE_C	BSUB_VALUE_C	Z_SCORE_C	COMPOSITE_Z	REPRODUCIBILITY	CHEMBANK_ID	VIRTUAL_ID	SMILES
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G14	compound treatment	1701.0	699.0	1.08	1601.0	108.0	0.19	1750.0	95.44444444444	0.128546637404112	0.8104	0.7331	227	KBio2_000132	CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G15	compound treatment	1669.0	667.0	1.03	1528.5	35.6	0.06	1577.0	-77.55555555556	-0.104453495818486	0.572	0.5509	118	KBio2_000133	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC(CO)CO
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G16	compound treatment	1954.0	952.0	1.47	1553.0	60.1	0.11	1724.5	69.94444444444	0.0942026871314171	0.9667	0.6536	8	KBio2_000134	CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)NCCO
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G17	compound treatment	1770.0	768.0	1.19	1706.0	213.0	0.38	1809.5	154.94444444444	0.208682521373734	1.0273	0.8121	276	KBio2_000135	CCCCCCCCCCCCCCC(F)C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G18	compound treatment	1619.0	617.0	0.95	1673.5	181.0	0.32	1879.0	224.44444444444	0.30228662113657	0.9127	0.8677	136	KBio2_000136	COC(C)(C)CCCC(C)C/C=C/C(=C/C(=O)O)/C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G19	compound treatment	1668.0	666.0	1.03	1746.0	253.0	0.46	1849.0	194.44444444444	0.261881973756929	1.0084	0.8725	274	KBio2_000137	CCCCCCCCCCCCC(O)C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G20	compound treatment	1706.0	704.0	1.09	1750.0	257.0	0.46	1771.0	116.44444444444	0.156829890569861	0.9859	0.8265	310	KBio2_000138	CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G21	compound treatment	479.0	-523.0	-0.81	1862.0	369.0	0.66	1593.0	-61.55555555556	-0.0829043505493441	-0.1322	-0.1258	130	KBio2_000139	C/C(=C\C=C\C(=C\C(=O)Nc1ccc(O)cc1)\C)/C=C/C2=C(C)CCCC2(C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G22	compound treatment	434.0	-568.0	-0.88	1561.0	68.1	0.12	1447.5	-207.05555555556	-0.278866890340605	-0.598	-0.6426	309	KBio2_000140	CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO)N(C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G23	positive control	421.0	-581.0	-0.9	1910.0	417.0	0.75	1799.5	144.94444444444	0.195214305580521	0.0264	0.0223			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	G24	positive control	46.0	-956.0	-1.48	1865.0	372.0	0.67	1464.5	-190.05555555556	-0.255970923492141	-0.6157	-0.3745			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H01	positive control	2605.0	1600.0	2.48	2313.0	820.0	1.47	1898.0	243.44444444444	0.327876231143676	2.4721	0.8515			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H02	positive control	2517.0	1510.0	2.34	2220.0	727.0	1.31	2577.0	922.44444444444	1.24236808350289	2.8249	0.9554			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H03	compound treatment	1701.0	699.0	1.08	1766.0	273.0	0.49	1830.0	175.44444444444	0.236292363749823	1.0439	0.8625	119	KBio2_000141	OC(=O)c1ccccc1Nc2ccccc2
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H04	compound treatment	1708.0	706.0	1.09	1840.5	348.0	0.63	1833.0	178.44444444444	0.240332828487787	1.1298	0.8823	556	KBio2_000142	COc1cc2ncc(nc2cc1OC)c3ccccc3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H05	compound treatment	2088.0	1090.0	1.68	2043.0	550.0	0.99	1905.5	250.94444444444	0.337977392988587	1.7358	0.8775	3001877	KBio2_000143	OC(=O)c1cc(O)ccc1NCCCc2ccccc2
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H06	compound treatment	1829.0	827.0	1.28	1131.0	-362.0	-0.65	1455.0	-199.55555555556	-0.268765728495694	0.2073	0.142	3001878	KBio2_000144	Cc1[nH]c(=O)c([N+]#[C-])cc1c2ccncc2
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H07	compound treatment	1894.0	892.0	1.38	1969.0	476.0	0.86	1757.0	102.44444444444	0.137974388459362	1.3703	0.8411	2450	KBio2_000145	Oc1ccc(cc1n2c(=O)[nH]c3cc(ccc23)C(F)(F)F)C(F)(F)F
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H08	compound treatment	1959.0	957.0	1.48	1816.0	323.0	0.58	2021.0	366.44444444444	0.493535285400206	1.4747	0.886	2080829	KBio2_000146	OCC1(CO)N2CCC(CC2)C1=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H09	compound treatment	1783.5	781.0	1.21	1759.0	266.0	0.48	1784.0	129.44444444444	0.174338571101039	1.0745	0.8195	124	KBio2_000147	CC(C)(O)[C@H]1O[C@H]2CC[C@]3(C)[C@]4(C)[C@H](Cc5c4[nH]c6ccccc56)CC[C@@]3(O)C2=CC1=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H10	compound treatment	1998.0	996.0	1.54	1707.5	215.0	0.39	1943.0	288.44444444444	0.388483202213138	1.3363	0.8175	1907753	KBio2_000148	CC[C@@H]1[C@H](C)C[C@@H]2[C@H]3C[C@H]4CCC(=O)C5=C(O)[C@H](CCCNC(=O)/C=C\C[C@@H]4[C@H]3C=C[C@@H]12)NC5=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H11	compound treatment	2184.0	1180.0	1.83	1769.0	276.0	0.5	1693.0	38.44444444444	0.0517778073827937	1.3719	0.724	126	KBio2_000149	CC1(C)Oc2ccc(C#N)cc2[C@@H](OC3=CC(=O)CC3)[C@@H]1O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H12	compound treatment	1971.5	969.0	1.5	1765.0	272.0	0.49	1812.0	157.44444444444	0.212049575322038	1.2704	0.7985	354	KBio2_000150	Nc1ccc2C(=O)NC(=O)c3cccc1c32
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H13	compound treatment	2284.5	1280.0	1.98	2151.0	658.0	1.18	1995.0	340.44444444444	0.45851792433785	2.0931	0.8889	128	KBio2_000151	CC(=C)[C@H]1O[C@H]2CC[C@]3(C)[C@]4(C)[C@@H](CC[C@@]3(O)[C@@]52O[C@@H]5[C@H]1O)[C@@H]6OC(C)(C)[C@H]7C[C@@H]8C(=C)Cc9c(Cl)cc%10[nH]c4c6c%10c9[C@@]87O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H14	compound treatment	1929.0	927.0	1.43	1775.5	283.0	0.51	1954.5	299.94444444444	0.403971650375334	1.3542	0.8606	445	KBio2_000152	NC(=O)c1cccc(N)c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H15	compound treatment	1869.0	867.0	1.34	1541.0	48.1	0.09	1913.5	258.94444444444	0.348751965623158	1.0252	0.7388	2474	KBio2_000153	Nc1nc(N)c(nc1Cl)C(=O)NC(=N)Nc2ccccc2
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H16	compound treatment	1863.5	861.0	1.33	2260.0	767.0	1.38	2183.0	528.44444444444	0.711720381250269	1.9764	0.9662	1907754	KBio2_000154	CO[C@H]1C[C@H](C)CC2=C(NCC=C)C(=O)C=C(NC(=O)/C(=C/C=C\[C@H](OC)[C@@H](OC(=O)N)/C(=C/[C@H](C)[C@H]1O)/C)/C)C2=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H17	compound treatment	1750.5	748.0	1.16	1517.0	24.1	0.04	2055.0	400.44444444444	0.539327219097133	1.0045	0.7864	153	KBio2_000155	CC1=CC=C(CC1)N(CC2=NCCN2)c3cccc(O)c3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H18	compound treatment	1928.0	926.0	1.43	1862.0	369.0	0.66	2154.0	499.44444444444	0.672662555449949	1.5982	0.9316	3001880	KBio2_000156	CC(=O)O[C@@H]1[C@@H](O)CN[C@@H]1Cc2ccccc2
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H19	compound treatment	1330.0	328.0	0.51	1784.0	291.0	0.52	1822.0	167.44444444444	0.225517791115252	0.725	0.9506	3001155	KBio2_000157	CC1(C)NC(=O)NC1=O.c1ccccc1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H20	compound treatment	1528.0	526.0	0.81	1677.0	184.0	0.33	1640.0	-14.55555555556	-0.0196037363212394	0.6492	0.7394	154	KBio2_000158	C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H]1CC[C@H]3C[C@@H]4C[C@@]32CC[C@]4(O)CO
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H21	compound treatment	1788.0	786.0	1.22	1546.0	53.1	0.1	1859.0	204.44444444444	0.275350189550143	0.9157	0.7328	156	KBio2_000159	Fc1ccc(cc1)C(CCCN2CCC(CC2)n3c(=O)[nH]c4ccccc34)c5ccc(F)cc5Cl
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H22	compound treatment	1138.0	136.0	0.21	1736.0	243.0	0.44	1693.0	38.44444444444	0.0517778073827937	0.4034	0.8272	401	KBio2_000160	COc1cccc2c1cc([N+](=O)[O-])c3c(cc4OCOc4c23)C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H23	positive control	118.0	-884.0	-1.37	2573.5	1080.0	1.94	1839.5	184.94444444444	0.249087168753376	0.4758	0.1991			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	H24	positive control	34.0	-968.0	-1.5	2153.0	660.0	1.19	1922.0	267.44444444444	0.360199949047389	0.0283	0.0146			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I01	mock treatment	1680.0	678.0	1.05	1440.0	-52.9	-0.1	1573.5	-81.05555555556	-0.109167371346111	0.4872	0.4605			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I02	mock treatment	1636.0	634.0	0.98	1545.0	52.1	0.09	1495.0	-159.55555555556	-0.214892865322839	0.4959	0.4921			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I03	compound treatment	1572.0	570.0	0.88	1320.5	-172.0	-0.31	1665.0	10.44444444444	0.0140668031617951	0.3378	0.3617	299	KBio2_000161	CCCCCCCCCCOCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I04	compound treatment	1744.0	742.0	1.15	1601.0	108.0	0.19	1662.0	7.44444444444002	0.010026338423831	0.7803	0.6707	184	KBio2_000162	CCCCC/C=C\C/C=C\C=C\C=C\[C@@H](SCC(NC(=O)C)C(=O)O)[C@@H](O)CCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I05	compound treatment	1705.0	703.0	1.09	1612.0	119.0	0.21	1545.0	-109.55555555556	-0.14755178635677	0.6659	0.5959	13	KBio2_000163	CCCCC/C=C\C/C=C\C/C=C\C=C\[C@@H](O)CCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I06	compound treatment	1680.0	678.0	1.05	1398.5	-94.4	-0.17	1557.0	-97.55555555556	-0.131389927404914	0.4313	0.4031	14	KBio2_000164	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I07	compound treatment	1262.0	260.0	0.4	1678.5	186.0	0.33	1419.0	-235.55555555556	-0.317251305351264	0.2413	0.395	64	KBio2_000165	CCCCC/C=C\C/C=C\C/C=C\C=C\[C@H](CCCC(=O)O)OO
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I08	compound treatment	1974.5	972.0	1.5	1635.5	143.0	0.26	1793.0	138.44444444444	0.186459965314932	1.1239	0.7313	123	KBio2_000166	CCCCC/C=C\C/C=C\CCCCCCCC(=O)NCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I09	compound treatment	1748.0	746.0	1.15	1643.0	150.0	0.27	1652.0	-2.55555555555998	-0.00344187736938281	0.8197	0.6921	137	KBio2_000167	CCCCC/C=C\C/C=C\C/C=C\CC1OC1CCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I10	compound treatment	1661.5	659.0	1.02	1590.0	97.1	0.17	1695.0	40.44444444444	0.0544714505414365	0.7209	0.696	40	KBio2_000168	CCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I11	compound treatment	1560.0	558.0	0.86	1616.0	123.0	0.22	1708.0	53.44444444444	0.0719801310726144	0.6673	0.747	146	KBio2_000169	CCCCCC#CCC#CCC#CCC#CCCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I12	compound treatment	1863.0	861.0	1.33	1848.0	355.0	0.64	1657.0	2.44444444444002	0.00329223052722408	1.1392	0.7716	66	KBio2_000170	CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I13	compound treatment	1437.0	435.0	0.67	1443.0	-49.9	-0.09	1474.5	-180.05555555556	-0.242502707698928	0.1963	0.2726	144	KBio2_000171	CCCCCCCCC#CCC#CCC#CCCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I14	compound treatment	1547.0	545.0	0.84	1585.5	92.6	0.17	1703.0	48.44444444444	0.0652460231760075	0.6202	0.7202	69	KBio2_000172	CCCCCCCC/C=C\CCCCCCCCOC[C@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I15	compound treatment	1352.5	350.0	0.54	1541.0	48.1	0.09	1812.0	157.44444444444	0.212049575322038	0.485	0.825	145	KBio2_000173	CCCCC/C=C\C/C=C\C/C=C\C=C\C(=O)CCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I16	compound treatment	1607.0	605.0	0.94	1717.5	225.0	0.4	1718.0	63.44444444444	0.0854483468658282	0.8225	0.8046	318	KBio2_000174	CCCCCCCCCCCCCCCC(=O)NCCO
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I17	compound treatment	1351.5	349.0	0.54	1535.0	42.1	0.08	1539.0	-115.55555555556	-0.155632715832699	0.2656	0.4685	120	KBio2_000175	O=Cc1c2[nH]c3ccccc3c2cc4[nH]c5ccccc5c14
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I18	compound treatment	1752.0	750.0	1.16	1709.0	216.0	0.39	1892.0	237.44444444444	0.319795301667748	1.0785	0.8532	114	KBio2_000176	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I19	compound treatment	1591.5	589.0	0.91	1726.5	234.0	0.42	1639.5	-15.05555555556	-0.0202771471109	0.7569	0.7542	257	KBio2_000177	CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1CC(=O)CCCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I20	compound treatment	1387.5	385.0	0.6	1656.0	163.0	0.29	1372.0	-282.55555555556	-0.380551919579369	0.2935	0.3836	190	KBio2_000178	CCCCC[C@H](O)/C=C/[C@H]1C=CC(=O)[C@@H]1CCCCCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I21	compound treatment	1380.0	378.0	0.58	1592.0	99.1	0.18	1609.0	-45.55555555556	-0.0613552052802021	0.4047	0.6594	258	KBio2_000179	CCCCCCCCCCC/C=C\C(C)(C)/C=C\CCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I22	compound treatment	121.0	-881.0	-1.36	1507.5	14.6	0.03	1590.0	-64.55555555556	-0.0869448152873083	-0.8223	-0.6017	212	KBio2_000180	CCCCC[C@H](O)/C=C/[C@H]1C=CC(=O)[C@@H]1C/C=C\CCCC(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I23	mock treatment	221.0	-781.0	-1.21	1409.0	-83.9	-0.15	1536.0	-118.55555555556	-0.159673180570663	-0.8773	-0.7139			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	I24	mock treatment	52.0	-950.0	-1.47	1478.5	-14.4	-0.03	1468.0	-186.55555555556	-0.251257047964516	-1.0089	-0.6763			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J01	mock treatment	1980.0	978.0	1.51	1574.0	81.1	0.15	1544.0	-110.55555555556	-0.148898607936092	0.8713	0.5708			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J02	mock treatment	1706.0	704.0	1.09	1582.0	89.1	0.16	1467.0	-187.55555555556	-0.252603869543838	0.575	0.5095			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J03	compound treatment	1846.0	844.0	1.3	1765.0	272.0	0.49	1730.5	75.94444444444	0.102283616607345	1.095	0.7836	3104408	KBio2_000181	CC(N/C(=N\C#N)/Nc1ccncc1)C(C)(C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J04	compound treatment	1889.5	887.0	1.37	1398.0	-94.9	-0.17	1672.0	17.44444444444	0.0234945542170448	0.7073	0.5114	1907755	KBio2_000182	COCc1nc2n(CC(C)C)c(=O)n(C)c(=O)c2[nH]1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J05	compound treatment	1497.0	495.0	0.77	1748.5	256.0	0.46	1029.5	-625.05555555556	-0.841838310496941	0.221	0.1802	2431	KBio2_000183	CCN(CC)CCNC(=O)c1ccc(N)cc1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J06	compound treatment	1908.0	906.0	1.4	1892.0	399.0	0.72	1758.5	103.94444444444	0.139994620828344	1.304	0.8252	1907756	KBio2_000184	Clc1ccc2ncnc(NCc3ccc4OCOc4c3)c2c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J07	compound treatment	2081.0	1080.0	1.67	1708.0	215.0	0.39	1896.0	241.44444444444	0.325182587985034	1.3744	0.7884	3104409	KBio2_000185	CCCNCC(O)COc1ccccc1.CC(=O)CCc1ccccc1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J08	compound treatment	1759.5	757.0	1.17	1704.0	211.0	0.38	1798.5	143.94444444444	0.193867484001199	1.0073	0.8082	155	KBio2_000186	CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC[C@@H](NC[C@@H](N)CS)C(C)C)C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J09	compound treatment	1710.0	708.0	1.09	1873.0	380.0	0.68	1916.0	261.44444444444	0.352119019571461	1.2299	0.9195	161	KBio2_000187	COc1ccc2nccc(C(O)[C@H]3CC4CC[C@@H]3CC4C=C)c2c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J10	compound treatment	2008.0	1010.0	1.56	1831.5	339.0	0.61	1877.5	222.94444444444	0.300266388767588	1.423	0.8384	361	KBio2_000188	CC(C)(c1ccc(OCC2CO2)cc1)c3ccc(OCC4CO4)cc3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J11	compound treatment	1880.5	878.0	1.36	1798.0	305.0	0.55	1643.0	-11.55555555556	-0.0155632715832752	1.092	0.7454	1000050	KBio2_000189	COc1ccc2nccc([C@@H](O)[C@@H]3CC4CC[C@@H]3CC4C=C)c2c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J12	compound treatment	1973.5	971.0	1.5	1641.0	148.0	0.27	2102.0	447.44444444444	0.602627833325238	1.369	0.8346	3103962	KBio2_000190	CO[C@H]1/C=C/C=C(\C)/C[C@@H](C)[C@H](O)[C@H](C)/C=C(\C)/C=C(\OC)/C(=O)O[C@@H]1[C@@H](C)[C@@H](O)[C@H](C)[C@H]2C[C@@H](O)[C@H](C)[C@H](O2)C(C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J13	compound treatment	1930.0	928.0	1.43	1734.0	241.0	0.43	1653.5	-1.05555555555998	-0.00142164500040074	1.0779	0.7191	907369	KBio2_000191	CC[N+](CC)(CC)CC(=O)Nc1c(C)cccc1C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J14	compound treatment	1645.0	643.0	0.99	1769.0	276.0	0.5	1870.5	215.94444444444	0.290838637712338	1.0285	0.8955	3103963	KBio2_000192	CC(=O)OCOC(=O)CNc1ccccc1OCCOc2ccccc2NCC(=O)OCOC(=O)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J15	compound treatment	1661.0	659.0	1.02	1560.0	67.1	0.12	1315.5	-339.05555555556	-0.456647338811027	0.3942	0.3511	3103964	KBio2_000193	CC(C)[C@]1(O)[C@@H](OC(=O)c2ccc[nH]2)[C@]3(O)[C@]4(O)[C@]1(C)[C@]5(O)C[C@@]3(C)[C@@]6(O)CC[C@H](C)[C@@H](O)[C@]46O5
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J16	compound treatment	1572.0	570.0	0.88	1802.0	309.0	0.56	1713.0	58.44444444444	0.0787142389692213	0.8751	0.8376	3103618	KBio2_000194	Cc1ccc2N=C3N(CCC3(O)C(=O)c2c1)c4ccccc4
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J17	compound treatment	1999.0	997.0	1.54	1986.0	493.0	0.89	1775.0	120.44444444444	0.162217176887147	1.4957	0.8375	165	KBio2_000195	OC(COc1cccc2[nH]c(C#N)cc12)CN3CCN(CC3)C(c4ccccc4)c5ccccc5
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J18	compound treatment	1849.0	847.0	1.31	1722.0	229.0	0.41	1843.0	188.44444444444	0.253801044281	1.1405	0.8169	3001881	KBio2_000196	*/C=C(/CC(=O)O)\C=C\[C@@H](C)C\C=C\CC/C=C/C=C\CC/C(=C\C=C(\*)/C)/C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J19	compound treatment	1910.0	908.0	1.4	1798.0	305.0	0.55	1700.0	45.44444444444	0.0612055584380434	1.1627	0.7707	390	KBio2_000197	COc1ccc(CCCOC(Cn2ccnc2)c3ccc(OC)cc3)cc1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J20	compound treatment	1423.0	421.0	0.65	1441.0	-51.9	-0.09	1773.5	118.94444444444	0.160196944518165	0.4142	0.6124	1000439	KBio2_000198	CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(NCc4ccc(I)cc4)ncnc23
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J21	compound treatment	1683.5	681.0	1.05	1681.0	188.0	0.34	1606.0	-48.55555555556	-0.0653956700181662	0.7658	0.6909	193	KBio2_000199	COc1cc2CCN(C)[C@H]3Cc4ccc(OC)c(Oc5ccc(C[C@@H]6N(C)CCc7cc(OC)c(Oc(c1OC)c32)cc67)cc5)c4
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J22	compound treatment	1796.0	794.0	1.23	2543.5	1050.0	1.89	2453.0	798.44444444444	1.07536220766704	2.4204	0.9695	3104702	KBio2_000200	C[C@H]1CCC/C=C/C2C[C@H](O)C[C@H]2[C@H](O)/C=C/C(=O)O1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J23	mock treatment	142.0	-860.0	-1.33	1773.5	281.0	0.5	1683.0	28.44444444444	0.0383095915895799	-0.4551	-0.3195			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	J24	mock treatment	52.0	-950.0	-1.47	1810.0	317.0	0.57	1593.5	-61.05555555556	-0.0822309397596835	-0.5671	-0.3591			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	K01	mock treatment	1953.0	951.0	1.47	1704.5	212.0	0.38	1662.5	7.94444444444002	0.0106997492134917	1.0749	0.7076			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1464	K02	mock treatment	1830.0	828.0	1.28	1534.0	41.1	0.07	1415.5	-239.05555555556	-0.321965180878889	0.5959	0.4507			
