"State Name","State","Jurisdiction Name","Jurisdiction Type","Fiscal Year Ending","Program Name","Program Purpose","Statutory Authority","Abating Jurisdictions","Applicable Taxes","Abatement Method","Recapture Provisions","Gross Revenue Loss","Reimbursement","Net Revenue Loss","Type of Loss","Disclosure Notes","Document Source"
"Texas","TX","Texas","State","2018","Texas Enterprise Zone (EZ) Programs","General Economic Development (EZ)","Texas Tax Code Section 151.429","State of Texas","Sales and Use Tax; Hotel Occupancy Tax","Tax refund/rebate","Rebate is conditioned on project maintaining at least the same level of employment of qualified employees as existed at the time it qualified for the refund for a period of three years from that date. If the Comptroller's Office certifies that the level of employment has not been maintained, the Comptroller's Office shall assess that portion of the refund made attributable to any such decrease in employment, including penalty and interest from the date of the refund. No provisions for recapture for hotels.","$50,861,000","$0","$50,861,000","Active","(none)",""
"Texas","TX","Texas","State","2018","Certified Rehabilitation Certified Historic Structures Credit","Historic Preservation","Texas Tax Code Section 171.904-171.909","State of Texas","Franchise Tax","Tax Credit","(no provisions for recapture)","$95,263,000","$0","$95,263,000","Active","(none)",""
"Texas","TX","Texas","State","2018","Research and Development Tax Credit Program (Exemptions)","Research and development","Texas Tax Code Section 151.3182","State of Texas","Sales and Use Tax","Tax Exemption","Whenever the Comptroller or the registrant cancels or otherwise terminates the registration number, the registrant will be required to pay the tax, penalty, and interest due from the date of purchase on all ineligible tax-free purchases.","$152,100,000","$0","$152,100,000","Active","(none)",""
"Texas","TX","Texas","State","2018","Research and Development Tax Credit Program (Credits)","Research and development","Texas Tax Code Section 171.654","State of Texas","Franchise Tax","Tax Credit","(no provisions for recapture)","$203,374,000","$0","$203,374,000","Active","(none)",""
"Texas","TX","Texas","State","2018","Texas Data Center Program Exemption","Technology (data center)","Texas Tax Code Section 151.359 and 151.3595","State of Texas","Sales and Use Tax","Tax Exemption","Each entity or person that has their registration number revoked is liable for the state sales and use tax, including penalty and interest from the date of purchase, on all taxfree purchases made under the qualified data center exemption.","$83,683,000","$0","$83,683,000","Active","(none)",""
"Texas","TX","Travis County","County","2018","Various Property Tax Rebatements Agreements","General Economic Development","Texas Local Government Code, Chapter 381, Texas Tax Code, Chapter 312,","Travis County,  Texas","Property Tax","Tax Abatement","(not specified)","$367,820","$0","$367,820","Active","(none)","https://financialtransparency.traviscountytx.gov/FinancialDocuments"
"Texas","TX","Travis County","County","2018","Various Property Tax Rebatements Agreements","General Economic Development","Texas Local Government Code, Chapter 381, Texas Tax Code, Chapter 312,","Travis County,  Texas","Property Tax","Tax Rebate","(not specified)","$7,559,168","$0","$7,559,168","Active","(none)","https://financialtransparency.traviscountytx.gov/FinancialDocuments"
"Utah","UT","Box Elder School District","School district","2018","Pass-through Tax","General Economic Development","Utah Code 17A-2-1200; Utah Code 17C-1","Brigham City Redevelopment Agency, Utah","Property Tax","Tax diversion","(not specified)","$54,505","$0","$54,505","Passive","(none)",""
"Utah","UT","Box Elder School District","School district","2018","Pass-through Tax","General Economic Development","Utah Code 17A-2-1200; Utah Code 17C-1","Tremonton Community Development Agency, Utah","Property Tax","Tax diversion","(not specified)","$55,070","$0","$55,070","Passive","(none)",""
"Utah","UT","Box Elder School District","School district","2018","Pass-through Tax","General Economic Development","Utah Code 17A-2-1200; Utah Code 17C-1","Box Elder County Redevelopment Agency, Utah","Property Tax","Tax diversion","(not specified)","$126,072","$0","$126,072","Passive","(none)",""
"Utah","UT","Box Elder School District","School district","2018","Pass-through Tax","General Economic Development","Utah Code 17A-2-1200; Utah Code 17C-1","Brigham City Community Development Agency, Utah","Property Tax","Tax diversion","(not specified)","$254,841","$0","$254,841","Passive","(none)",""
"Utah","UT","Box Elder School District","School district","2018","Pass-through Tax","General Economic Development","Utah Code 17A-2-1200; Utah Code 17C-1","Brigham City Economic Development Agency, Utah","Property Tax","Tax diversion","(not specified)","$311,062","$0","$311,062","Passive","(none)",""
"Utah","UT","Box Elder School District","School district","2018","Pass-through Tax (Charter School Levy)","General Economic Development","Utah Code 17A-2-1200; Utah Code 17C-1","State of Utah","Property Tax","Tax diversion","(not specified)","$349,980","$0","$349,980","Passive","(none)",""
"Utah","UT","Box Elder School District","School district","2018","Pass-through Tax","General Economic Development","Utah Code 17A-2-1200; Utah Code 17C-1","Tremonton Economic Development Agency, Utah","Property Tax","Tax diversion","(not specified)","$812,731","$0","$812,731","Passive","(none)",""
"Utah","UT","Box Elder School District","School district","2018","Pass-through Tax","General Economic Development","Utah Code 17A-2-1200; Utah Code 17C-1","Box Elder County Economic Development Agency, Utah","Property Tax","Tax diversion","(not specified)","$2,158,117","$0","$2,158,117","Passive","(none)",""
"Utah","UT","Davis County","County","2018","Tax Increment Financing (TIF)","General Economic Development","UCA 17C","Various, see 2020 CAFR","Property Tax","Tax Abatement","(not specified)","$2,397,080","$0","$2,397,080","Passive","See CAFR for agency-level breakdown","https://www.daviscountyutah.gov/clerk-auditor/tax-audit-and-finance"
"Utah","UT","Utah","State","2018","New Markets Tax Credit Program","Community development","Utah Code Section 63N-2-603","State of Utah","(not specified)","Tax Credit","The credit may be recaptured in the following situations: (1) If any amount of the federal Tax Credit available is recaptured; (2) If the QCDE redeems or makes principal repayment of a qualified equity investment before the seventh anniversary of the issuance of the qualified equity investment; (3) If the community development entity fails to invest at least 85 percent of the purchase price of the qualified equity investment in qualified low-income community investments in Utah within one year of the issuance of the qualified equity investment and fails to maintain the required investment in Utah until the last credit allowance date; and (4) If the QCDE violates the provisions of sections 63N-2-607 or 609 of the Utah Code.","$6,000,000","$0","$6,000,000","Active","(none)",""
"Utah","UT","Utah","State","2018","Motion Picture Incentive Program","Film, TV, and/or media","Utah Code Section 63N-8-104","State of Utah","(not specified)","Tax Credit","(no provisions for recapture)","$15,647,000","$0","$15,647,000","Active","(none)",""
"Utah","UT","Utah","State","2018","Economic Development Tax Increment Financing (EDTIF)","General Economic Development (TIF)","Utah Code Section 63N-2-1","State of Utah","(not specified)","Tax Credit","If a business entity should fail to meet its obligations or has received more EDTIF refundable Tax Credits than it is entitled to, the business entity is required to return the excess amount abated; and any future claim for credit may be denied and the contract nullified.","$21,751,000","$0","$21,751,000","Active","(none)",""
"Vermont","VT","Essex Junion","Municipality","2018","Tax Abatement Program","Recreational Purposes","(not specified)","Essex Junction","Property Tax","Tax Abatement","(not specified)","$2,001","$0","$2,001","Active","(none)",""
"Vermont","VT","Vermont","State","2018","Agricultural and Managed Forest Land Use Program","Agricultural development","32 V.S.A. 3756","State of Vermont","Education Property Tax","Reduction of assessed value","Once enrolled in the program land is subject to a lien, if this land is ever developed or removed from the program, the owner at the time of development must pay a land use change tax of 10% tax on the full fair market value of the changed land determined without regard to the use value appraisal.","$45,360,286","$0","$45,360,286","Active","(none)","https://auditor.vermont.gov/reports/audit/financial"
"Vermont","VT","Vermont","State","2018","Vermont Affordable Housing Tax Credit","Affordable Housing","32 V.S.A. 5930u","State of Vermont","Personal Income Tax; Corporate Income Tax; Bank Franchise Tax; Insurance Premium Tax","Tax Credit","(no provisions for recapture)","$4,110,970","$0","$4,110,970","Active","(none)","https://auditor.vermont.gov/reports/audit/financial"
"Vermont","VT","Vermont","State","2018","Vermont Employment Growth Incentive","Business attraction/retention/expansion","32 V.S.A. 3330Criteria","State of Vermont","Personal Income Tax","Tax refund","For three years from the last day of the utilization period if the business experiences a 90% or greater reduction in base employment, or if the business fails to file required claim forms. In addition, if the business fails to meet its capital investment performance requirements by the end of the award period the abatements paid may be recaptured.","$3,608,848","$0","$3,608,848","Active","(none)","https://auditor.vermont.gov/reports/audit/financial"
"Vermont","VT","Vermont","State","2018","Vermont Downtown and Village Center Tax Credit Program","Historic Preservation","32 V.S.A. 5930cc","State of Vermont","Personal Income Tax; Corporate Income Tax; Bank Franchise Tax; Insurance Premium Tax","Tax Credit","If, within five years after completion of the qualified project the applicant shall be liable for a recapture penalty in an amount equal to the total Tax Credit claimed if the Vermont Downtown Development Board finds that any work performed on the qualified project is inconsistent with the approved application; or the applicant knowingly failed to supply any information, or supplied incorrect or untrue information or failed to comply with any award condition; or in the case of the Historic Rehabilitation Tax Credit, the National Park Service revokes certification for unapproved alterations or for work not done as described in the Historic Preservation certification application.","$1,075,684","$0","$1,075,684","Active","(none)","https://auditor.vermont.gov/reports/audit/financial"
"Vermont","VT","Vermont","State","2018","Downtown Sales Tax Reallocation Credit","Construction/rehabilitation","32 V.S.A. 9819","State of Vermont","Sales tax","Tax refund","(no provisions for recapture)","$204,567","$0","$204,567","Active","(none)","https://auditor.vermont.gov/reports/audit/financial"
"Virginia","VA","Chesterfield County","County","2018","TIF - Tax Increment Financing","General Economic Development","(not specified)","Chesterfield County","Sales Tax","(not specified)","(not specified)","$840,012","$0","$840,012","Active","(none)","https://www.chesterfield.gov/4149/Other-Financial-Reports"
"Virginia","VA","Chesterfield County","County","2018","Rehabilition of Commercial Property","General Economic Development","(not specified)","Chesterfield County","Property Tax","(not specified)","(no provisions for recapture)","$275,303","$0","$275,303","Active","(none)","https://www.chesterfield.gov/4149/Other-Financial-Reports"
